"_time",accountLast4,amount,currency,endTime,endpointName,endpoints,event,eventTypes,raw,request,response,responseTime,returnCode,returnCodes,routingNumber,routingNumbers,serviceName,startTime,uuid
"2026-05-08T17:32:20.000+0000",4126,23905,USD,"1778261540.628","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",136e79470951bcce0eb1acaf96b01c1a,"{""transferId"":""ACH-733860"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-08T17:32:20Z""}",628,R02,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778261540,"136e7947-0951-bcce-0eb1-acaf96b01c1a"
"2026-05-09T16:07:51.000+0000",7075,41044,USD,"1778342871.796","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",441a32974255ba119e8d154b6c374b67,"{""type"":""debit"",""amount"":41044,""currency"":""USD"",""accountLast4"":""7075"",""routingNumber"":""021000021""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R01"",""reason"":""bank_return""}",796,R01,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778342871,"441a3297-4255-ba11-9e8d-154b6c374b67"
"2026-05-07T02:12:41.000+0000",1838,17919,USD,"1778119961.498","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",c453291e67b280379bc58bfd00aa401b,"{""transferId"":""ACH-260380"",""action"":""settlement""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R02"",""reason"":""bank_return""}",498,R02,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778119961,"c453291e-67b2-8037-9bc5-8bfd00aa401b"
"2026-05-06T03:20:03.000+0000",6358,47856,USD,"1778037603.864","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",abaa22471b66fb69451630fdc24d1b3e,"{""transferId"":""ACH-525058"",""action"":""settlement""}","{""status"":""unknown""}",864,R07,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778037603,"abaa2247-1b66-fb69-4516-30fdc24d1b3e"
"2026-05-10T20:15:38.000+0000",5915,43584,USD,"1778444139.069","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",da0596f58c79418e1d2a5609a82a288b,"{""type"":""credit"",""amount"":43584,""currency"":""USD"",""destinationAccountLast4"":""5915"",""routingNumber"":""091000022""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1069,R10,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778444138,"da0596f5-8c79-418e-1d2a-5609a82a288b"
"2026-05-11T18:40:47.000+0000",9438,32652,USD,"1778524847.481","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",36f209d14b83c4bc34d0eb078a41e9c3,"{""transferId"":""ACH-716151"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",481,R07,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778524847,"36f209d1-4b83-c4bc-34d0-eb078a41e9c3"
"2026-05-11T00:38:12.000+0000",2561,31840,USD,"1778459892.826","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",fd903e66da0801c40fbe2adffee7564d,"{""type"":""credit"",""amount"":31840,""currency"":""USD"",""destinationAccountLast4"":""2561"",""routingNumber"":""021000021""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R08"",""reason"":""bank_return""}",826,R08,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778459892,"fd903e66-da08-01c4-0fbe-2adffee7564d"
"2026-05-10T21:12:00.000+0000",8545,26879,USD,"1778447520.216","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",03dcf0890097fde0d125da9ff8d136be,"{""type"":""credit"",""amount"":26879,""currency"":""USD"",""destinationAccountLast4"":""8545"",""routingNumber"":""122105155""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-11""}",216,R07,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778447520,"03dcf089-0097-fde0-d125-da9ff8d136be"
"2026-05-07T15:43:45.000+0000",4451,10670,USD,"1778168625.539","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",ef9d3118d15501ae81de0796b582bc7e,"{""accountLast4"":""4451"",""routingNumber"":""091000022""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",539,R10,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778168625,"ef9d3118-d155-01ae-81de-0796b582bc7e"
"2026-05-09T13:47:38.000+0000",3919,36113,USD,"1778334458.998","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",46b397abd14274b734b9e127bdce913b,"{""accountLast4"":""3919"",""routingNumber"":""122105155""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",998,R02,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778334458,"46b397ab-d142-74b7-34b9-e127bdce913b"
"2026-05-05T14:45:36.000+0000",5921,32166,USD,"1777992336.875","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",f0e7cd317e8141fc9be0ba275397d5d6,"{""type"":""debit"",""amount"":32166,""currency"":""USD"",""accountLast4"":""5921"",""routingNumber"":""026009593""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R10"",""reason"":""bank_return""}",875,R10,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1777992336,"f0e7cd31-7e81-41fc-9be0-ba275397d5d6"
"2026-05-11T14:04:47.000+0000",4341,23083,USD,"1778508287.83","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",5435f6d92642cc29a6eedd0c980e9a42,"{""transferId"":""ACH-835693"",""action"":""settlement""}","{""status"":""unknown""}",830,R04,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778508287,"5435f6d9-2642-cc29-a6ee-dd0c980e9a42"
"2026-05-10T07:28:04.000+0000",1206,45719,USD,"1778398085.167","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",bd310385bc091b5d1f5ea0b38a06150d,"{""type"":""credit"",""amount"":45719,""currency"":""USD"",""destinationAccountLast4"":""1206"",""routingNumber"":""122105155""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R04"",""reason"":""bank_return""}",1167,R04,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778398084,"bd310385-bc09-1b5d-1f5e-a0b38a06150d"
"2026-05-09T17:35:54.000+0000",1539,19785,USD,"1778348154.271","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",0e23d3557b8242053114e1b47e073afa,"{""type"":""debit"",""amount"":19785,""currency"":""USD"",""accountLast4"":""1539"",""routingNumber"":""111000025""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-10""}",271,R02,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778348154,"0e23d355-7b82-4205-3114-e1b47e073afa"
"2026-05-12T02:37:15.000+0000",1974,50072,USD,"1778553435.663","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",53a55e57c34e731464c2eb9ba7ddb641,"{""transferId"":""ACH-168549"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-12T02:37:15Z""}",663,R03,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778553435,"53a55e57-c34e-7314-64c2-eb9ba7ddb641"
"2026-05-09T21:52:56.000+0000",8638,33399,USD,"1778363576.726","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",7bbf285ce7bf740bb8c17d99fb7abc6b,"{""accountLast4"":""8638"",""routingNumber"":""026009593""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R04"",""reason"":""bank_return""}",726,R04,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778363576,"7bbf285c-e7bf-740b-b8c1-7d99fb7abc6b"
"2026-05-09T04:08:53.000+0000",7802,14644,USD,"1778299733.446","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",3a06210b36a9dfd12ce7c191058fee7a,"{""transferId"":""ACH-327542"",""action"":""settlement""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",446,R10,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778299733,"3a06210b-36a9-dfd1-2ce7-c191058fee7a"
"2026-05-08T04:54:02.000+0000",2388,6797,USD,"1778216042.703","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",8553bdda3a45c4fda999a76d2c0b05e5,"{""transferId"":""ACH-559566"",""action"":""status""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R10"",""reason"":""bank_return""}",703,R10,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778216042,"8553bdda-3a45-c4fd-a999-a76d2c0b05e5"
"2026-05-07T08:24:01.000+0000",5409,6310,USD,"1778142241.407","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",9b5a479fd343bd9ff32bf40e352cb541,"{""type"":""debit"",""amount"":6310,""currency"":""USD"",""accountLast4"":""5409"",""routingNumber"":""026009593""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-08""}",407,R29,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778142241,"9b5a479f-d343-bd9f-f32b-f40e352cb541"
"2026-05-11T04:40:47.000+0000",3838,23852,USD,"1778474447.259","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",649833f880264f052f2c3e93cd89f35c,"{""accountLast4"":""3838"",""routingNumber"":""026009593""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",259,R04,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778474447,"649833f8-8026-4f05-2f2c-3e93cd89f35c"
"2026-05-08T06:39:06.000+0000",4407,8930,USD,"1778222346.815","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",8dd3d0effd516b293780f0ce6abe07a7,"{""accountLast4"":""4407"",""routingNumber"":""091000022""}","{""status"":""unknown""}",815,R08,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778222346,"8dd3d0ef-fd51-6b29-3780-f0ce6abe07a7"
"2026-05-08T09:24:54.000+0000",6617,35637,USD,"1778232294.718","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",9cf2255ba34052ce0a6e6d029c5fc619,"{""transferId"":""ACH-763173"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-08T09:24:54Z""}",718,R01,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778232294,"9cf2255b-a340-52ce-0a6e-6d029c5fc619"
"2026-05-12T06:24:12.000+0000",3785,43349,USD,"1778567053.043","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",e1982368275b97fc4174151084428a94,"{""accountLast4"":""3785"",""routingNumber"":""026009593""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1043,R01,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778567052,"e1982368-275b-97fc-4174-151084428a94"
"2026-05-08T11:49:51.000+0000",6992,20909,USD,"1778240992.231","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",ca7998bc6ae4acd5a1c561402dc19410,"{""transferId"":""ACH-752079"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1231,R10,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778240991,"ca7998bc-6ae4-acd5-a1c5-61402dc19410"
"2026-05-05T12:38:49.000+0000",6995,18628,USD,"1777984729.075","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",fe3da249880d806f802f49a28d59491d,"{""transferId"":""ACH-982348"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",75,R02,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1777984729,"fe3da249-880d-806f-802f-49a28d59491d"
"2026-05-07T19:40:08.000+0000",7978,12611,USD,"1778182808.274","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",1cdabcf32a5988356df4b17771946451,"{""transferId"":""ACH-888920"",""action"":""settlement""}","{""status"":""unknown""}",274,R07,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778182808,"1cdabcf3-2a59-8835-6df4-b17771946451"
"2026-05-09T15:35:04.000+0000",9537,48694,USD,"1778340904.469","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",3d3e727c148d7a32db693332a40c0bbc,"{""transferId"":""ACH-219210"",""action"":""settlement""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R02"",""reason"":""bank_return""}",469,R02,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778340904,"3d3e727c-148d-7a32-db69-3332a40c0bbc"
"2026-05-09T00:42:51.000+0000",6276,1561,USD,"1778287371.795","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",6bc2b7ae537223a52f32b21db1b0e373,"{""type"":""debit"",""amount"":1561,""currency"":""USD"",""accountLast4"":""6276"",""routingNumber"":""111000025""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R01"",""reason"":""bank_return""}",795,R01,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778287371,"6bc2b7ae-5372-23a5-2f32-b21db1b0e373"
"2026-05-06T19:21:28.000+0000",6712,3836,USD,"1778095288.658","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",0023ef679f3a5d743d5c06462ce9451e,"{""type"":""credit"",""amount"":3836,""currency"":""USD"",""destinationAccountLast4"":""6712"",""routingNumber"":""111000025""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-07""}",658,R29,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778095288,"0023ef67-9f3a-5d74-3d5c-06462ce9451e"
"2026-05-12T00:30:40.000+0000",3905,38231,USD,"1778545840.055","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",33130fb8f32cc09cab18fa8ffff6038c,"{""transferId"":""ACH-156495"",""action"":""settlement""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",55,R29,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778545840,"33130fb8-f32c-c09c-ab18-fa8ffff6038c"
"2026-05-06T00:53:46.000+0000",6505,13116,USD,"1778028826.178","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",b744cad674b4997790dbbdc4b8bd638e,"{""type"":""debit"",""amount"":13116,""currency"":""USD"",""accountLast4"":""6505"",""routingNumber"":""122105155""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R10"",""reason"":""bank_return""}",178,R10,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778028826,"b744cad6-74b4-9977-90db-bdc4b8bd638e"
"2026-05-10T03:02:56.000+0000",1947,2500,USD,"1778382176.486","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",2ea950855cc8a12fe231ac5ea454a44a,"{""transferId"":""ACH-651542"",""action"":""return""}","{""status"":""unknown""}",486,R01,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778382176,"2ea95085-5cc8-a12f-e231-ac5ea454a44a"
"2026-05-05T20:18:36.000+0000",5310,42647,USD,"1778012317.053","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",7e22be4a35b367d55b22ef72d0a7dc8e,"{""transferId"":""ACH-531825"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-05T20:18:36Z""}",1053,R03,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778012316,"7e22be4a-35b3-67d5-5b22-ef72d0a7dc8e"
"2026-05-07T17:29:57.000+0000",3994,44774,USD,"1778174998.023","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",3d5cad34dbde292d71225c815d81b57b,"{""transferId"":""ACH-207188"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-07T17:29:57Z""}",1023,R29,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778174997,"3d5cad34-dbde-292d-7122-5c815d81b57b"
"2026-05-08T10:01:27.000+0000",9706,19763,USD,"1778234487.065","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",192b9cfa32e758778a5a3532650c2055,"{""transferId"":""ACH-592668"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",65,R07,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778234487,"192b9cfa-32e7-5877-8a5a-3532650c2055"
